transcript_id,guest_name,gender,passage_id,passage,passage_words
IFM-015,Graham Szasz,Male,IFM-015#P10,"It's actually, it's like, it's a gut feeling. It's a intuitive way of understanding and finding. And most of it, especially at that part is based on how we can connect, how we can create something beyond investment. Because when we're talking about earlier stage cases, it's not about money. It's about creating product, creating the business, team, everything. You know, we have to help at that side.",68
IFM-015,Graham Szasz,Male,IFM-015#P11,"You know, in my experience, two things were very, very important. The first one is how much you are hungry to make something happen. You know, it is very important. And this is the way that you can see the difference of commitment and involvement. So this is very important first. And the second one is actually focus. As long as you are distracted in many ideas, in many cases, doing this, doing that, you cannot make something.",78
IFM-015,Graham Szasz,Male,IFM-015#P12,"In my conversation with lots of people, I say that entrepreneurship is like, you know, loving someone. You have to have this in your heart. You have to believe it. If you do not believe that, you cannot make it. So it's very important.",44
IFM-016,Hamid and Rezaq,Male,IFM-016#P1,"My name is Hamet Tahari. Maybe a bit of background. I'm coming from an engineering undergrad. And since I was an undergrad, I was interested about the data science, working on known as geospatial information system, natural disaster, anything that you can utilize data for planning and decision making. What's exciting for me, kind of started my first start of it at the end of my undergrad. That changed my life towards getting more interested about the data science, data mining, machine learning at the time in 2006, 2009. I did my master's degrees. Came to Canada in 2011 doing my research at UBC, where I got excited more about intelligent interfaces, more AI-sized, all kinds of things. At the same time, joining back to the entrepreneurship world, working with another company, then I incorporated and I started my own company. And lots of learning ups and downs. And kind of my passion has been around how we can utilize data science, machine learning, AI for solving real-world problems.",169
IFM-016,Hamid and Rezaq,Male,IFM-016#P2,"So let me elaborate on that. So maybe we are focusing on complex industries, manufacturing, telecommunications, energy. When you are helping clients in these industries, they have a specific offering and they are going after a specific type of company. They are not going after millions of people, they are going after hundreds of good companies. And so what happened for us was like, if you want to research as a self-expert in your organization, you go and check the website of where the person is working. If the person is working in the right company, you want to talk to them. So that's exactly what we automated. We started to learn how people interpret information on the website, what kind of concept and keyword they look at as an expert in the complex industries and try to automate that.",140
IFM-016,Hamid and Rezaq,Male,IFM-016#P3,"So we have started in the beginning, we were proofreading of maybe it requires a minute or two minutes to proofread one email. Now we are getting like a two, three proofread of emails per minute. So it's getting more natural, it's getting more accurate and actually we are working with a couple of models. So we are trying AB testing different models. So I would say kind of back to your questions, we see the possibility that we might think about the Uber, you have a driver and you keep the driver on to train your driving like a self-drive car. And while you don't need the driver anymore, so it's like you have self-serve.",116
IFM-016,Hamid and Rezaq,Male,IFM-016#P4,"Our specialty, where we want to be in the next two to five years, is we want to create the most human version of our content. There would be some integration in the future. Maybe we can transfer it into voice or video, but that would be more... We think that's outside our scope. That would be more integration with other companies doing a great job on that side. We want to focus on the right content that is authentic, that is highly personalized, that talks about something that I care as a potential buyer, and it's respectful, and it's a human way. Now, we can scale it. That will be our focus. We want to be the best on generating the content",123
IFM-016,Hamid and Rezaq,Male,IFM-016#P5,"And what our focus is 100% towards bring value. And we are very cautious of that. And even though we have some partners on the data science side, and they also are hard on that as well. So we are trying to make sure that we have a specific application. We want to bring value to a specific type of group of people. And the big economy is on these types of manufacturing, construction, agriculture. But they are very traditional in the way they do business development and research the market. We want to give them the advantage of enterprise and help them to grow their sales and business development.",110
IFM-016,Hamid and Rezaq,Male,IFM-016#P6,"As a startup, we started to avoid to deal with those kinds of things and I trusted that there are other companies who need to comply on that. So because there's a liability as a startup to deal with that kind of thing, the answer is yes. We work only with the integrity database that they have some sections talking about it or the client has their own kind of infrastructure for that. We are agnostic. We are responsible to get the data, add value to it and bring it back to them. We always trust our customers will do their best to acquire that data from the right sources",110
IFM-016,Hamid and Rezaq,Male,IFM-016#P7,"I'd rather talk about maybe kind of how well we, some aspects of the more the business side. I think the question has again two sides, I will talk about the product and the direction and Reza can talk about marketing and sales product. What we started to do is like we try to come up with hypothesis, tested with clients, tested with some even sometimes people who are potentially might possibly become our clients to make sure that we are in the right path. So over the last maybe year now we have a product roadmap of features that we know we already deliver in it, but we need to make it more self-service.",115
IFM-017,Marcus,Male,IFM-017#P1,"I'm head of North American partnerships at What3Words, and I'm calling in from London today. So just across one pond, one very big pond that I frequently cross to come and visit you guys over in North America.",38
IFM-017,Marcus,Male,IFM-017#P2,"I often say, were sort of developed a few hundred years ago for delivering mail by horse and car, and they haven't really had an update since.",27
IFM-017,Marcus,Male,IFM-017#P3,"I like to think about it is we already have GPS coordinates, which is super, super precise. But they're not that human friendly. Humans aren't that brilliant at communicating in long, long, long strings of numbers. And so they swapped out the numbers, used words, and all of a sudden this sort of alternative addressing system was born.",58
IFM-017,Marcus,Male,IFM-017#P4,what we tend to do is just come back to those day to day inefficiencies in life. that you might not even realize were a problem until you eventually realize they're a problem.,33
IFM-017,Marcus,Male,IFM-017#P5,I've loved in the years I've been with this company watching What3Words take off in North America from a niche idea that a few people thought was cool to being used by enormous sports stadiums and at music festivals and by car companies. It's been such an exciting journey.,49
IFM-017,Marcus,Male,IFM-017#P6,"I know personally, I'm constantly using it to get my Uber to go to the right location. Or if I'm visiting a big sports stadium, for example, that's using what three words, I'll look up the three word addresses beforehand and navigate there using Google Maps. So personally, it's been tremendously useful in my own life.",56
IFM-017,Marcus,Male,IFM-017#P7,"And those sorts of scenarios are what make me really proud to work for this company. And when you think about the potential that this could have all over the world in developing and developed countries, it's really, powerful. so My hope is just to keep spreading the word and get more people aware of how this addressing system could help them.",62
IFM-018,Adam Chantz,Male,IFM-018#P1,"I mean, I've had a kind of storied career thus far. Everything from really the creative side, I had my own creative and web shop for a long time. So an agency that really worked a lot of SMBs all the way up to Fortune 500 companies, doing everything from branding, personalization, know, full web dev, you name it, go to market. everything in between. Then yeah, I did work for a men's underwear brand, Vancouver company called Beneath for a number of years where we grew and scaled that business really",92
IFM-018,Adam Chantz,Male,IFM-018#P2,"we spend a very long time. as we vet and source new products to make sure that everything fits really seamlessly with our systems, to make sure that when we do launch these new products and expand and scale that next product line, it's ready to go across the board. We're not just like, let's just go launch this product and then haven't thought about all the downstream effects. So yeah, we try. At end of the day, we're a small business. There's lots of challenges across it, but try to mitigate them.",93
IFM-018,Adam Chantz,Male,IFM-018#P3,"We also survey our customers quite often to see which types of products that they would like to see next on the platform, what's missing, et cetera. So that's how we start to like vet the ideas of where we're going to bring in different products. That led us right away into launching a men's line. So men's was really great with, have beard products, skincare, haircare. And that's been really, really",72
IFM-018,Adam Chantz,Male,IFM-018#P4,"each time in terms of quality assurance, it's about the suppliers for sure. So we go to different trade shows and we get lots and lots of samples and we have our team test and different our key merchants will give them lots of samples to test. you're like, okay, is this something you'd like to sell? So we've a really good back and forth relationship with our merchants and our suppliers that really help us kind of make sure that what we launch next is going to be amazing on quality, but then also just like, it's actually something that they want to sell.",105
IFM-018,Adam Chantz,Male,IFM-018#P5,"I'd say like, don't get discouraged by failure. At the beginning, of many businesses, takes a lot of people very much like a lot of different businesses, business ideas for one to stick. So that's that's inevitable. Hopefully it's not, you're not like an endless road of failure, but don't be discouraged by failure and actually learn from it. I think learning from failure is probably the biggest piece of advice that I've ever been given. Something that I give to my teams and I would encourage everyone there, you know, make a mistake. but try not to make it ever again.",102
IFM-018,Adam Chantz,Male,IFM-018#P6,"to be very honest about it, being an entrepreneur isn't for everyone. That's really important to be recognized from the beginning. But I think anyone that has that little bit of fire that's burning to be like, you know what, I want to try something. I really encourage people to try it.",52
IFM-019,Jake McEvan,Male,IFM-019#P1,"I always and whatever business I'm operating in I have big visions for some of the stuff I do, but I'm always double checking, you know, my thought process and I do I do a go no-go kind of hold on",41
IFM-019,Jake McEvan,Male,IFM-019#P2,"I challenged last time to take action. So I'll say that again, take action. But I would I would also do research, really understand, you know, this is where school comes back into place. Schools are really good at teaching you to research. And then I think when you leave school, you don't do as much. Whatever space you're in, go understand your competitors. So I challenge you to, you know, grab the books if you're if you want to get into, you know, co living or something, grab the cool and learn everything, learn everything, research it, learn your competitors, and learn more about yourself.",106
IFM-019,Jake McEvan,Male,IFM-019#P3,"That's the other challenge I'd have is, if you're ready for entrepreneurship, work on yourself. And that's my challenge because entrepreneurship will test you on a lot of levels, and your vices will come out and your best qualities may come out but your worst will. So do your research on competitors and work on yourself.",56
IFM-020,Jack Smith,Male,IFM-020#P1,I had a student one time many years ago I was teaching at the Nicola Valley Institute of Technology and had a student who was telling me about well you know I can get all this training here and I can read all the books I want about business and administration but you think I can get a job at home?,61
IFM-020,Jack Smith,Male,IFM-020#P2,"going back to, say, some of the things I learned in business school, right? I think each community, whether it be an urban, say a reserve and or traditional territory community, even an agency that hires Indigenous people, works with Indigenous clientele, whatever, and could possibly benefit, I would like to say should benefit, would benefit from developing strategic plans around their labor needs.",64
IFM-020,Jack Smith,Male,IFM-020#P3,"I mean, but for many, it's leaving home and leaving your way of life, your culture for a long time. And I mean, even for yourself, maybe. But if I go to Paris, it's a different culture. But I happen to have some Franco Albertin. I was raised partially by that in the system. But these cultural matches are really important",61
IFM-020,Jack Smith,Male,IFM-020#P4,"I've run a couple of programs or a number of programs, actually, that made an effort to develop capacity and say natural resource officer type work or even administrative work. And so bringing people along and providing the mentorship necessary to motivate people to see why it's useful for somebody to have the technological skills, say in mapping or even in something, you know, using programs on the computer",69
IFM-020,Jack Smith,Male,IFM-020#P5,"another experience I have is with a economic development corporation that has a number of businesses. So it's diversified among, you know, running the usual gas station and convenience store kind of thing, along with attached Tim Hortons, we have a agriculture enterprise, a forestry enterprise, a land management aspect, a couple of other irons and the fire and development",60
IFM-020,Jack Smith,Male,IFM-020#P6,"the programs I was able to run in the short term produce some pretty good results and just, you know, hint at data or evidence that, you know, if you did this, if you did this hands-on, you brought in mentoring, you could use technology effectively, but you also need that hands-on personal touch here and there. And you need supervision. You need guidance.",64
IFM-020,Jack Smith,Male,IFM-020#P7,"in this other experience that I have with the Development Corporation more recently, we're seeing a couple of individuals who started out as counter staff, but who are now in supervisory, frontline supervisory management within, you know, 12 to eight months, but they had some fairly intensive training. And it's really a success story.",54
IFM-020,Jack Smith,Male,IFM-020#P8,"I've had that experience with other communities who haven't made that kind of progress. Part of it's due to their own commitment to economic development, lack of a strategic plan, not having the available capacity to do it. And the communities, and they're a good example of a community that, I mean, people probably watching me might know who that I'm referring to",63
IFM-021,Taylor ,Male,IFM-021#P1,"Hello about me. There's a guy who likes to go outdoors. I love tech, have a tech company, and I love sports, I think. I'm just a very basic, very basic guy. I mean, it's always hard when people ask me about me. I just love to do work, love to get things done. I think at the end of the day, I love the idea of execution and operations.",70
IFM-021,Taylor ,Male,IFM-021#P2,"And she was like, okay, to a worker, she was like, you don't really understand the conversation here because entrepreneurs are really risky people and like to do a lot of things to try new things, see how things work. And definitely part of my story. I love the idea that the more things you try, the more chances you are closer to making something work at some point, whether you take those things in and actually learn from them. So I've done definitely many different sort of things.",89
IFM-021,Taylor ,Male,IFM-021#P3,"So when I was at BCIT finishing up my diploma there, I decided that in between my first semester or my first year, my second year that I was going to try and actually do some digital marketing to actually figure out is entrepreneurship for me because I was in the entrepreneurship option there. And so in that first summer, I decided to not take an internship or co-op, which could easily be done to get some experience and some work experience. I instead decided to just knock some doors of businesses and try and help them with their social media and digital marketing",104
IFM-021,Taylor ,Male,IFM-021#P4,And one thing that anyone that wants to go into entrepreneurship should do is just do something for free. And I did a lot of that work for free for someone I knew that was in real estate to test it out and see just how good I am at doing digital marketing at the time and playing around in that. And so I did that for three months with him.,71
IFM-021,Taylor ,Male,IFM-021#P5,"In that first week, it didn't feel like a week. It felt so much longer because you have a lot of your friends that are in your school are already out there working and making money and you're sitting there like, I have nothing. And so in that first week, I was lucky enough to be on the phone and be able to do the product for this CrossFit gym in Langley, which was a great starting point. And then by the end of the summer, I had 11 clients and was doing $3,000 a month just from helping this be with digital marketing.",104
IFM-021,Taylor ,Male,IFM-021#P6,"By December, I had to stop doing that because at BCIT, you're in eight classes. So I stopped doing that. But continued on like a few months later, I came up with an idea called Trova, which was just Airbnb for parking, not anything like revolutionary, because obviously, people have thought about that at some point. And this was March of 2019. So a few months after just stopping doing that, my mind was already wondering about the next sort of thing that I can do. And I think anyone that has an entrepreneur spirit or anything like that can relate that you're always thinking about something.",107
IFM-021,Taylor ,Male,IFM-021#P7,"And then the pandemic sort of hit, which then obviously takes all that away because nobody was going to school or driving to school. And so we were still in Venture Connections doing that. But then came the idea for Trento at the time too, which has just exploded a lot quicker than anything I've ever done in the ways of investment in tech and kind of merging. Like I said, I love tech and I love sports. I did play high level cross when I was a kid, I was scouted in div two, and I played on a team that toured down the state. So I was able to merge the two with what I'm doing now.",119
IFM-021,Taylor ,Male,IFM-021#P8,"That's the thing about marketplaces is that it's one of the hardest things at the end. And the funny thing is, is like the majority of the businesses that I've tried to do are in marketplaces, which I recently was listening to something and it kind of made my eyes open and look into that.",55
IFM-021,Taylor ,Male,IFM-021#P9,"I love the idea of challenging, you know, to, to kind of execute on something. I think whatever idea they may have or an idea that they've come up with, maybe putting out some sort of survey and getting at least 50 responses to help verify what their idea is would be great to sort of see. I think that, you know, being able to put themselves in that position and to start their entrepreneurial journey in any case that they want to would always be great to see. And I like to push people to, to really push themselves to be in an uncomfortable spot because getting that market adjustment and making sure that their thing may work is always, always a good step to make.",127
IFM-022,Mehboud,Male,IFM-022#P1,"I think it's interesting this journey that I've taken because a lot of the students, lot of people in their late 20s, they might be thinking, okay, what am I doing with my life? Is this the right career path? Is this the right thing? But I think everyone has a journey. Everyone does have little points in their journey and where they end up is always connected to those dots that they took on that path, right?",78
IFM-022,Mehboud,Male,IFM-022#P2,"So I came to Canada studying a PhD in construction management. My project was like more 3D modeling and anything related to that. And well, I realized it just takes forever to get a job in academia. was just, so it was like, finished this thing. It's going to be another like couple of years doing postdoc. Then if I'm lucky, I would get a university job. was just like, this is just not working.",75
IFM-022,Mehboud,Male,IFM-022#P3,"Halfway through I started construction company and I started building homes and that was great. And I found a few partners that that company is still existing. And then I realized, well, you know what, what if I could sell these homes? And that ended up to be a real estate team that's still existing to this date.",58
IFM-022,Mehboud,Male,IFM-022#P4,"But one day my co-founder met me and it was like Sam, think you're more than a realtor, like you've been doing all these things. Do you want to start something together? Do you want to do a tech product? And that was interesting. So we started, this is 2016 by the",52
IFM-022,Mehboud,Male,IFM-022#P5,"So we built our first product. We were super excited. We took it to market and no one cared. So. I felt like, this is a great product. We were like, no, I don't think so. So that's a classic, classic marketing mistake that your friends tell you that this is a great product that you've built and then no one cares for it at the end. I mean, no one paid for it. So that was the issue.",79
IFM-022,Mehboud,Male,IFM-022#P6,"I think the biggest challenge we faced is as we grew from five people to 10 people to 20 to 80, we're closer to that, like 80 to 90 people right now. It's the challenge of communication. there's something that I think is the core value. The people that I talk to in the office, the people that are next to me, they see the same thing. But once it goes two level down, that communication chain breaks.",78
IFM-022,Mehboud,Male,IFM-022#P7,"Like back in the day, if you asked me, who is your competitor? I would go deep into who else is doing social media for real estate professionals. And now if you ask me who is our competitor, I'm saying whoever that takes the money. of a real estate agent for marketing. Because it's not just social media, it could be print media, it could be flyers.",67
IFM-022,Mehboud,Male,IFM-022#P8,"I think if you're going into traditional industries that are deeply connected in their own ecosystems, so let me give an example. There has been no company coming out of India that disrupts the real estate industry. It's just because it's so relationship based. It's so connected. It's the same with medical field.",53
IFM-022,Mehboud,Male,IFM-022#P9,My advice is to always partner with someone that has already done this. They've already been in the space and ecosystem and let them help you because they've seen this. I mean at the same time you might have a lot of ideas that are unique because you just think outside the box. But that box is like so big and you're just gonna get lost in the middle of it.,71
IFM-023,Dan ,Male,IFM-023#P1,I have PhD friends who are experts in augmented reality and a couple other people I know who are experts in VR.,22
IFM-023,Dan ,Male,IFM-023#P2,"To be honest, I'm not sure the market is ready yet for a traditional brick and mortar business, maybe a larger business bank that wants to do some cute toy more for sponsorship and marketing, and they want to have a great AR toy. Really, it's more about marketing their business and just having an experience that's unrelated. There's just not a lot of tools. I mean, yes, my product has augmented reality. And yes, a business can definitely see a sprite in our augmented reality row. But the reality is, once you click on that, the user experience is more about the story outside of AR mode itself.",109
IFM-023,Dan ,Male,IFM-023#P3,"And certainly my own company, we consider ourselves only having dipped a toe in the water of the AR space.",20
IFM-023,Dan ,Male,IFM-023#P4,"I'm old enough that I remember the beginnings of mobile computing, going back to the Newton, Penpoint, and I worked on some of those mobile platforms that all failed in the 90s. And it wasn't until the 2000s that Palm was the very first company to ever make any headway in a consumer sense. I think that's the same space we're in and we're maybe that far away from it.",70
IFM-023,Dan ,Male,IFM-023#P5,"I'm not going to have a big argument. If someone wants to throw a ridiculous amount of money to build something big, it's not going to come from Canada. We don't do that. I'd give up on this venture capital community making those kind of big pitches. It doesn't happen.",50
IFM-023,Dan ,Male,IFM-023#P6,"For someone of my age, though, it's hilarious looking at these lovely demos that Mark did and saying, that's not even one-tenth of the way that Second Life achieved more than 10 years ago. Like, didn't I see this already? And aren't you just going to monetize people's eyeballs again? Like, have you learned any lessons? I don't see any evidence of that. So I'm not interested in monetizing eyeballs. If somebody tells, if an investor tells me, Dan, you're going to monetize eyeballs. That's how we're going to pay all the bills. It'll be like, great, find someone else to do that. I'm just personally not reached a point in my life I want to make money that way. I want to wake up feeling good in the morning.",130
IFM-023,Dan ,Male,IFM-023#P7,The solution in our company is the advice I give most people looking to start a tech company is one of your founders Has to be technical very technical if you don't have a technical founder don't even start and what that lets you do is is The technical founder can write code or participate at the most intimate level to ensure progress on a technical level I fit that bill,71
IFM-023,Dan ,Male,IFM-023#P8,"my solution is I'm just gonna have a very small number of trusted developers work for me that I've known forever And try to push off hiring full fine bodies on a constant basis into engineering as long as I can It's painful. It's hard, but you're absolutely right.",49
IFM-023,Dan ,Male,IFM-023#P9,"I am very, I sometimes a little bit too product focused, and I'd love to see a little bit more creative thinking. You can get lost built in the inside of your company and not think more broadly.",38
IFM-024,Imran Muna ,Male,IFM-024#P1,"I was just talking to a couple of our partner organizations about that. What kind of stories can we tell to highlight the benefit of this technology? And I was speaking with Norma Gray, the Associate Provost at the University of Waterloo just earlier this week, and I really like how she put it.",54
IFM-024,Imran Muna ,Male,IFM-024#P2,It's definitely not something I can take all the credit for. We have an amazing team behind,17
IFM-024,Imran Muna ,Male,IFM-024#P3,"my co-founder and our CEO, Michael Kaley, has been extremely adamant that we don't build this in a vacuum. that we continually look for feedback and ask for insights from these institutions who we are building the technology with, truly with. And so as we iterate on the versions of this technology we offer, we're constantly asking, is the feedback in line with what you would have given students?",69
IFM-024,Imran Muna ,Male,IFM-024#P4,"I think we tried to remember that it's not, we can't go into this just asking for what we want. We need to get a sense of what these, first of",31
IFM-024,Imran Muna ,Male,IFM-024#P5,"I think for us, early on, really was getting involved in the events at different schools. And they could be small, they could be large events, but being there, setting up a booth, contributing to the panels and the keynote presentations, offering to share insights genuinely, not, you know, as a promotional tool. But we, we became part of the community in a genuine way.",65
IFM-024,Imran Muna ,Male,IFM-024#P6,"I do have to give a lot of that credit to one of my other co-founders, Nicole McLean, who is a natural relationship builder that way. and who has a way of genuinely engaging with people and learning about what their needs are. and being able to forge some of those connections for us that way.",56
IFM-024,Imran Muna ,Male,IFM-024#P7,"one thing I have learned, it's a lot of the work I do, uh, is to maintain contact with the, these champions. So you're not just giving them a new innovative technology. And once the check is signed, leaving them to figure out how it works. Uh, I personally am constantly running onboarding sessions and, I'm in meetings where people are asking, how can this be used?",67
IFM-024,Imran Muna ,Male,IFM-024#P8,"early on, we would set up a lot of the initial technology the way a staff member would. So we would fully understand what the assignments they were working on were. You know, we would ask, what did this assignment look like before in-stage? How were you doing mock interview assignments? Okay, once we understood that, here's where we think in-stage can work.",63
IFM-024,Imran Muna ,Male,IFM-024#P9,"We've had a very high touch relationship with our early champions to make sure that they were supported throughout that you know initial usage period so that If there were any questions, we truly understood what they were going through and how to help. And we could answer quickly. We didn't have to get up to speed because we were already part of things.",64
IFM-024,Imran Muna ,Male,IFM-024#P10,I feel like we were pioneering a lot of this technology. That's how we would describe it to ourselves is that we initially started this company as a virtual reality product. So we would actually go to organizations like Scotiabank and the government of Canada and train employees by putting a headset on them and having them immerse themselves in a sales meeting or things like that.,67
IFM-024,Imran Muna ,Male,IFM-024#P11,initially I would say the main challenge for us was introducing people to a technology they've not heard of before or don't have a reference point for and trying to explain to them how this new idea could be helpful. That was challenging because they had never seen anything like it before.,52
IFM-024,Imran Muna ,Male,IFM-024#P12,"I think Michael is extremely good at doing on our team is when we talk about AI and what Endstage can do and what the potential of this technology is as a whole, he does not only highlight the benefits, he speaks to the limitations of this technology. He talks about what it can do and what it can't do. And I think that's where you build trust.",68
IFM-025,AKA,Male,IFM-025#P1,"When I got out of the unit, I started my entrepreneurship journey. It was an interesting one a couple of years back. That's in 2014. I've always had the freedom of entrepreneurship. I have a background in economics and statistics and an MBA from the University of Canada West. I've been in the sales industry for a while. I've worked in marketing technology, consulting, finance, tech, sales, until I started my own business.",73
IFM-025,AKA,Male,IFM-025#P2,"At that point, I had a lot of thinking and I thought about myself. I am proud of myself. I said, what do I really like to do? I realized that I like to solve business problems and I was so interested in businesses and how they grow, how they succeed. That's how I built the drive for entrepreneurship.",59
IFM-025,AKA,Male,IFM-025#P3,"I could have done a master's in development economics, but I had that drive for business. I wanted to take it to the next level to understand not just the practical, but the theoretical part of how to apply some of these processes and strategies in order to grow a business and to do the right direction, like creating a business plan, understanding the growth of a business, forecasting a statement of income, and all of that.",77
IFM-025,AKA,Male,IFM-025#P4,"Even during the cost of my MBA, I was a student that I didn't wait until I finished school, so I was already working for CIBC while doing MBA because I had a plan and I was just falling through that plan. I was able to manage that in school and also be able to have my eye on entrepreneurship one day. Definitely, I'm living the dream right now.",69
IFM-025,AKA,Male,IFM-025#P5,"But believing in what you want to do and having people who would coach you or lead you in the right direction was the way I was able to approach that and researching and finding out how to start a business, how to register a business, what are the opportunities out there for me with that kind of status that I had.",62
IFM-025,AKA,Male,IFM-025#P6,"I built my confidence and growth strategy in connection and beauty network. And I will mention, UCWS have played a part because one of my major mentors when I was in school was brought to UCW for a show. So they came to talk. They're from the bank at BC. After the event, I walked up to them and I said, I'm not so sure. I didn't know it was you, Dave, who brought them. But I walked up to them and I told him that I want to learn about the new environment.",94
IFM-025,AKA,Male,IFM-025#P7,I had to knock on the door a lot of times because I would send him emails. I would send him LinkedIn. He wouldn't respond. But he saw my resilience. He saw that I was willing to learn. And then he opened the door for me and we had meetings and he was a vice president for our BC. His wife was a vice president and he was a manager too. So they brought me into the arms and they gave me advice and stamp and how to... I had quite a few issues along the line. They corrected me in the right direction.,104
IFM-025,AKA,Male,IFM-025#P8,"My approach was to use the business model canvas to outline the idea that I had. I had to look at markets, I had to look at revenue, I had to look at all the factors that make up a business model canvas, and then I looked at it and I said, what problem am I trying to solve? I realized that this is something of value that I want to create and that's how I was able to do that.",81
IFM-025,AKA,Male,IFM-025#P9,"I came here into Canada in 2017. I was so used to my tradition of Nigerian food, and when I came in, I met a difference. It was a shock for me not to see that I could easily grab my go-to food that I was used to. It was a challenge. As a student, I've been able to live in Vancouver and traveling all the way to Surrey with African restaurants or African supermarkets. It was a long journey for me.",82
IFM-025,AKA,Male,IFM-025#P10,"I always had this idea that I would one day want to bring the community together and solve this problem. In the course of my e-commerce class with you, Dave, I remember you gave us an opportunity to create a business, and let's focus on e-commerce. I had a group of Nigerians in my team, and we came up with a business idea that we could have a platform that could aggregate these African stores in one channel",78
IFM-025,AKA,Male,IFM-025#P11,"During the pandemic, people were laid off and people were at send home. I had time to think, and at that point, in 2020, I said, this might be the right time for me to solve this problem and fill this gap, and then I created a Nigerian cuisine that is full Nigerian barbecue and cuisine that solves that problem. We make ready-to-eat Nigerian cuisine, barbecue and cuisine, and we got great feedback. I started that in my basement back home.",81
IFM-025,AKA,Male,IFM-025#P12,"I was able to grow that company from zero dollar and 300% increase every year. That's how we were able to raise some money to be able to fund the other business. That is running. We have over 5,000 customers. We're currently at Billy Byrne, Oobery, DoDash, and we do deliver anywhere in the lower mainland.",56
IFM-026,Toby Chu ,Male,IFM-026#P1,"We started about 30 years ago as an education institution. We own Scropshaw College. We educate about 10,000 students per year. And then about 10 years ago, we started facing some challenges in terms of international students or even domestic students coming to study in Vancouver. Things become so expensive in terms of housing, try to find a place, or you can't find a place at all. So we started on the adventure of student housing. So that was about close to 10 years ago now.",86
IFM-026,Toby Chu ,Male,IFM-026#P2,"I recall when I came to Canada, 55 years ago, that was a long time ago. A rental apartment is like 2000 square feet. And they were talking about livability. Today, a rental apartment is like 300 square feet. So you can look at the difference. But you look at some of our colleagues from Asia, from Japan, from South Korea, even from Brazil, the high density cities, a 500, 1000 square feet apartment can accommodate a family of six. What's a big deal? So I think just made a lot of adjustments and make the best out of, you know, not the most pleasant.",105
IFM-026,Toby Chu ,Male,IFM-026#P3,"I was in Saudi Arabia back about 15 years ago and I was meeting with a one of our partner there, one of the prints with, you know, six general managers in the boardroom and just, you know, a casual conversation. Oh, you graduated from McGill. Oh, this person graduated from UBC. Oh, the other one is from Waterloo. I asked all these gentlemen, they are Saudis, of course. How come you guys all graduated from Canada?",77
IFM-026,Toby Chu ,Male,IFM-026#P4,"Put it this way, when I was in Canada in 1969, I was the only Asian-looking person in my entire school. Even looking, forget about who I am or who I am. But you know what? Right now, like my son goes to school. He's got friends from all over the world, right? You know, all kinds of colors. Yeah, that means he learned all kinds of different things and now he's talking about studying abroad.",76
IFM-026,Toby Chu ,Male,IFM-026#P5,"I was, in fact, another example. I had a discussion with president of Weisbord. You know, Weisbord Burger? You know, one of the busiest locations is in Guangzhou, China. They love burgers. They love the french fries and the triple O sauce. So, you know, I was surprised. But again, same as McDonald's and KFC.",55
IFM-026,Toby Chu ,Male,IFM-026#P6,"I'm going to Asia in four days. And we so far in the last few years, we brought in close to a hundred million dollars from overseas, invested in the real States, helped us build those rental properties. And I need the talents who can speak that language, who understand that culture into Japan, into South Korea, into Singapore, into, into Hong Kong, into China.",65
IFM-026,Toby Chu ,Male,IFM-026#P7,"Our international department, our advisors at Sproul Shaw speaks about 30 different languages. And at least one third of them came from our student pool. They went from students to graduates to become our staff. Look at the president. The president of Sproul Shaw College is a graduate of Sproul Shaw College. And he managed 500 people.",57
IFM-026,Toby Chu ,Male,IFM-026#P8,I think mine I would probably go within let's say the real estate sector. I know this has been a big issue in the city. I would love to hear what people think or suggest. How could Vancouver create like how could we one or three or five solutions can reduce that housing crisis?,54
IFM-027,Garry Wilson,Male,IFM-027#P1,"I'll also express by saying that when I acknowledge myself as hasty, I am also essentially practicing our laws as a hasty person. Our ancestors were quite brilliant in that hasty means to act and speak correctly. So when I say hasty, I'm not only suggesting where I'm from, but I'm also reminding myself that I should act and speak correctly in good spirits.",64
IFM-027,Garry Wilson,Male,IFM-027#P2,"Yeah, so when we decided to go, we identified a couple of people to go. First of",17
IFM-027,Garry Wilson,Male,IFM-027#P3,"I like to use eco because I think it's important to think about the planet and to think about the natural capital and having this really balanced way, conservation-based economy development. And this is really in practice what our ancestors have been doing for thousands of years and we're just reviving, reemerging again. bringing those principles back to make sure that we can leave the planet a better place than we found it.",73
IFM-027,Garry Wilson,Male,IFM-027#P4,"We are working with our partners. We're trying and working hard to make sure that those that are working for us can remain working. It's about the people. We have really good people and I want to make sure that I do everything in my power and working with my board and working with our nation to ensure that those people remain whole in their roles and we're not having to make difficult decisions that most corporations would make, right? We're",81
IFM-027,Garry Wilson,Male,IFM-027#P5,"the people I have that work with me, I'm so proud of them and I'm so thankful for what they do every day, despite the challenges we have. So yeah, it's not easy having these difficult conversations about the impacts and the uncertainty that comes with that, right? And trying to manage for that.",54
IFM-027,Garry Wilson,Male,IFM-027#P6,"I think, you know, if we have a neighbor that's wanting to, you know, learn from what we're doing, we're happy to share. One of the things we're doing is nation to nation relations and trade. We're looking at opportunities together. Despite these challenges, we still are looking at opportunities. I'm still always, you know, entrepreneurial and kind of trying to think about how can we create more opportunities to diversify our portfolios",73
